,RECIPE_ID,IRDNT_NM,GROUP,SUBGROUP
0,2,"['콩', '차조', '쌀', '팥', '수수', '소금']","['두류', '조미료류', '곡류 및 그 제품']","['콩', '조', '팥', '수수', '소금', '멥쌀']"
1,173,"['쌀', '밀가루', '팥', '소금']","['두류', '조미료류', '곡류 및 그 제품']","['소금', '밀', '팥', '멥쌀']"
2,2019598,"['고추', '통깨', '매실청', '멍게', '깻잎', '참기름', '오이', '쌀', '소금', '당근', '식초']","['조미료류', '유지류', '견과류 및 종실류', '어패류 및 기타 수산물', '과실류', '채소류', '곡류 및 그 제품']","['고추', '참깨', '매실청', '멍게', '참기름', '들깻잎', '오이', '소금', '당근', '식초', '멥쌀']"
3,190,"['은행', '밤', '쌀', '대추', '잣', '송이버섯']","['버섯류', '과실류', '견과류 및 종실류', '곡류 및 그 제품']","['은행', '밤', '대추', '잣', '송이버섯', '멥쌀']"
4,193,"['밤', '쌀', '대추', '팥', '소금']","['조미료류', '곡류 및 그 제품', '두류', '과실류', '견과류 및 종실류']","['밤', '대추', '팥', '소금', '멥쌀']"
5,151,"['쑥', '설탕', '깨', '참기름', '계핏가루', '솔잎', '풋콩', '쌀', '대추', '꿀', '소금', '녹두']","['조미료류', '당류', '기타', '두류', '유지류', '곡류 및 그 제품', '견과류 및 종실류', '과실류', '채소류']","['콩', '참깨', '쑥', '설탕', '참기름', '솔잎', '대추', '꿀', '소금', '녹두', '계피', '멥쌀']"
6,6901841,"['쌀', '소금']","['조미료류', '곡류 및 그 제품']","['소금', '멥쌀']"
7,170,"['쌀', '참기름', '쑥', '소금']","['조미료류', '유지류', '채소류', '곡류 및 그 제품']","['참기름', '쑥', '소금', '멥쌀']"
8,94,"['밀가루', '파', '홍합', '조갯살', '쌀', '계란', '식용유', '소금', '굴']","['조미료류', '난류', '유지류', '곡류 및 그 제품', '어패류 및 기타 수산물', '채소류']","['혼합식물성유', '파', '달걀', '홍합', '조개', '밀', '소금', '굴', '멥쌀']"
9,7000177,"['쌀', '검은깨적당량', '대추', '막걸리', '잣']","['과실류', '주류', '견과류 및 종실류', '곡류 및 그 제품']","['참깨', '대추', '막걸리', '잣', '멥쌀']"
10,339,"['쌀', '콩', '소금']","['두류', '조미료류', '곡류 및 그 제품']","['콩', '소금', '멥쌀']"
11,1451091,"['호두', '올리브유', '버터', '건포도', '쌀', '대추', '계란', '곶감', '꿀', '베이킹파우더']","['당류', '기타', '난류', '유지류', '곡류 및 그 제품', '과실류', '견과류 및 종실류']","['달걀', '팽창제', '호두', '올리브유', '버터', '포도', '대추', '곶감', '꿀', '멥쌀']"
12,6,"['청동호박', '설탕', '쌀', '팥', '소금']","['조미료류', '당류', '곡류 및 그 제품', '두류', '채소류']","['호박', '설탕', '팥', '소금', '멥쌀']"
13,165,"['쌀', '팥', '소금']","['두류', '조미료류', '곡류 및 그 제품']","['소금', '팥', '멥쌀']"
14,133,"['후춧가루', '파', '생강', '수삼', '쌀', '대추', '소금', '닭고기', '마늘']","['조미료류', '기타', '곡류 및 그 제품', '과실류', '채소류', '육류']","['파', '생강', '대추', '인삼', '소금', '닭고기', '마늘', '후추', '멥쌀']"
15,5,"['간장', '물엿', '설탕', '계핏가루', '쌀', '대추', '식물성기름', '깐밤', '잣']","['조미료류', '당류', '유지류', '곡류 및 그 제품', '과실류', '견과류 및 종실류']","['잣', '혼합식물성유', '간장', '물엿', '설탕', '밤', '대추', '계피', '멥쌀']"
16,6731426,"['쌀', '조청', '팥', '소금']","['두류', '당류', '조미료류', '곡류 및 그 제품']","['조청', '소금', '팥', '멥쌀']"
17,6873741,"['쌀', '참기름', '볶은깨', '소금']","['조미료류', '유지류', '견과류 및 종실류', '곡류 및 그 제품']","['참기름', '참깨', '소금', '멥쌀']"
18,178,"['밤', '쌀', '대추', '팥', '소금']","['조미료류', '곡류 및 그 제품', '두류', '과실류', '견과류 및 종실류']","['밤', '대추', '팥', '소금', '멥쌀']"
19,360,"['콩', '미나리', '후춧가루', '간장', '참기름', '김', '쌀', '팥', '수수', '조', '소고기', '소금']","['조미료류', '해조류', '유지류', '곡류 및 그 제품', '두류', '채소류', '육류']","['콩', '미나리', '간장', '참기름', '김', '팥', '수수', '조', '소고기', '후추', '소금', '멥쌀']"
20,6771624,"['쌀', '수수가루', '팥', '소금']","['두류', '곡류 및 그 제품', '조미료류']","['수수', '멥쌀', '팥', '소금']"
21,1985525,"['미숫가루취향껏', '수박', '설탕', '연유', '팥', '소금', '씨리얼', '얼린우유', '키위', '얼린바나나']","['조미료류', '당류', '곡류 및 그 제품', '두류', '과실류', '우유 및 유제품류']","['우유', '수박', '설탕', '연유', '바나나', '팥', '소금', '시리얼', '키위', '보리']"
22,247,"['인절미', '설탕', '대추', '팥', '소금']","['조미료류', '당류', '곡류 및 그 제품', '두류', '과실류']","['설탕', '대추', '팥', '소금', '찹쌀떡']"
23,42,"['설탕', '칼국수면', '팥', '소금']","['두류', '당류', '곡류 및 그 제품', '조미료류']","['설탕', '칼국수', '팥', '소금']"
24,180330,"['마요네즈', '식빵', '우유', '달걀노른자', '건블루베리', '고구마', '꿀', '소금']","['조미료류', '당류', '난류', '감자 및 전분류', '곡류 및 그 제품', '과실류', '우유 및 유제품류']","['마요네즈', '블루베리', '달걀', '우유', '빵', '고구마', '꿀', '소금']"
25,344,"['파', '식초', '설탕', '참기름', '소금', '마늘', '고춧가루', '무']","['조미료류', '유지류', '채소류', '당류']","['파', '식초', '설탕', '참기름', '소금', '마늘', '고춧가루', '무']"
26,209,"['밀가루', '후춧가루', '깻잎', '생강즙', '계란', '식용유', '소금', '돼지고기']","['조미료류', '난류', '유지류', '곡류 및 그 제품', '채소류', '육류']","['혼합식물성유', '달걀', '생강', '들깻잎', '밀', '소금', '돼지고기', '후추']"
27,120476,"['배추잎', '미나리', '통깨', '들기름', '달걀', '간장', '생강', '돼지고기', '두부', '당면', '소금', '당근', '소고기', '마늘', '후추']","['조미료류', '두류', '난류', '감자 및 전분류', '유지류', '채소류', '견과류 및 종실류', '육류']","['돼지고기', '미나리', '참깨', '들기름', '달걀', '간장', '생강', '배추', '두부', '당면', '소금', '당근', '소고기', '마늘', '후추']"
28,120463,"['당근채', '양파', '감자', '당근잎', '소금', '부침가루']","['조미료류', '채소류', '감자 및 전분류']","['감자', '밀', '소금', '당근', '양파']"
29,346,"['육수', '밀가루', '후춧가루', '우스터소스', '감자', '버터', '토마토페스트', '소금', '당근', '소고기', '오이', '레드와인']","['조미료류', '감자 및 전분류', '유지류', '주류', '곡류 및 그 제품', '채소류', '육류']","['포도주', '감자', '버터', '밀', '토마토 소스', '소금', '당근', '소고기', '우스터 소스', '오이', '후추']"
30,689388,"['김치', '돼지살코기간것', '파적당량', '간장', '미림요리술', '참기름', '두부', '대파적당량', '멸치다시국물', '깨약간', '숙주', '계란', '소금', '마늘', '후추']","['조미료류', '난류', '유지류', '견과류 및 종실류', '두류', '어패류 및 기타 수산물', '채소류', '육류']","['김치', '맛술', '참깨', '달걀', '파', '간장', '참기름', '두부', '마늘', '소금', '돼지고기', '숙주나물', '멸치', '후추']"
31,1618973,"['미나리', '고추', '파', '간장', '콩나물', '와사비', '소금', '무우', '마늘', '생강약간', '복어']","['조미료류', '어패류 및 기타 수산물', '채소류']","['미나리', '고추', '파', '간장', '콩나물', '생강', '고추냉이', '소금', '마늘', '복어', '무']"
32,2795635,"['호박', '간장', '참기름조금', '양파', '참깨조금', '고추', '달걀', '물엿', '육수', '콩나물', '생강', '설탕', '느타리버섯', '소금', '마늘', '오이', '고사리', '참깨', '청포묵', '밥', '도라지', '당근']","['조미료류', '당류', '두류', '난류', '버섯류', '유지류', '곡류 및 그 제품', '견과류 및 종실류', '채소류', '육류']","['호박', '간장', '멥쌀밥', '참기름', '양파', '고추', '녹두묵', '달걀', '물엿', '콩나물', '생강', '설탕', '느타리버섯', '소금', '소고기', '마늘', '오이', '고사리', '참깨', '도라지', '당근']"
33,78,"['밀가루', '고추', '쑥갓', '파', '간장', '설탕', '표고버섯', '참기름', '두부', '계란', '식용유', '낙지', '소금', '새우', '소고기', '마늘']","['조미료류', '당류', '난류', '버섯류', '유지류', '곡류 및 그 제품', '두류', '어패류 및 기타 수산물', '채소류', '육류']","['고추', '쑥갓', '파', '달걀', '간장', '혼합식물성유', '설탕', '표고버섯', '참기름', '두부', '밀', '낙지', '소금', '새우', '소고기', '마늘']"
34,45,"['마늘', '식초', '간장', '소금']","['조미료류', '채소류']","['마늘', '식초', '간장', '소금']"
35,343,"['파', '생강', '오징어', '소금', '마늘', '고춧가루']","['조미료류', '어패류 및 기타 수산물', '채소류']","['파', '생강', '오징어', '소금', '마늘', '고춧가루']"
36,195428,"['마요네즈', '통깨', '식초', '김밥용김', '설탕', '참기름', '가지', '두부', '밥', '소금', '당근', '오이']","['조미료류', '당류', '해조류', '유지류', '견과류 및 종실류', '곡류 및 그 제품', '두류', '채소류']","['마요네즈', '참깨', '식초', '설탕', '참기름', '멥쌀밥', '두부', '김', '가지', '소금', '당근', '오이']"
37,1631580,"['갠겨자조금', '통깨조금', '파', '양파', '무조금', '설탕', '식초조금', '삶은달걀', '소금', '양지머리', '식초', '월계수잎', '오이조금']","['조미료류', '당류', '난류', '견과류 및 종실류', '채소류', '육류']","['월계수', '파', '양파', '참깨', '달걀', '설탕', '겨자', '오이', '소금', '소고기', '식초', '무']"
38,2999820,"['고추', '고춧가루', '통깨', '매실청', '식초', '참기름', '오징어', '소금', '부추', '마늘', '양파', '무']","['조미료류', '과실류', '유지류', '견과류 및 종실류', '어패류 및 기타 수산물', '채소류']","['고추', '고춧가루', '참깨', '매실청', '식초', '참기름', '오징어', '소금', '부추', '마늘', '양파', '무']"
39,76,"['쑥갓', '파', '간장', '식초', '표고버섯', '팽이버섯', '곤약', '배춧잎', '느타리버섯', '다시마', '청주', '어묵', '국수', '소금', '당근', '소고기', '양파', '무']","['조미료류', '해조류', '감자 및 전분류', '버섯류', '주류', '곡류 및 그 제품', '어패류 및 기타 수산물', '채소류', '육류']","['쑥갓', '파', '간장', '식초', '배추', '표고버섯', '팽이버섯', '곤약', '느타리버섯', '다시마', '청주', '어묵', '국수', '소금', '당근', '소고기', '양파', '무']"
40,342,"['간장', '꽁치', '와사비', '소금', '레몬']","['조미료류', '어패류 및 기타 수산물', '과실류']","['간장', '꽁치', '고추냉이', '소금', '레몬']"
41,6879162,"['멸치국물용', '고추', '파', '다시마', '소금', '마늘', '전복']","['해조류', '조미료류', '어패류 및 기타 수산물', '채소류']","['고추', '파', '다시마', '소금', '마늘', '멸치', '전복']"
42,303,"['깻잎', '된장', '소금']","['조미료류', '채소류']","['된장', '들깻잎', '소금']"
43,732981,"['김밥용김', '깨', '참기름', '햄당근', '계란', '시금치오이', '밥', '소금', '마늘', '단무지계란']","[nan, '조미료류', '난류', '해조류', '유지류', '곡류 및 그 제품', '견과류 및 종실류', '채소류', '육류']","['참깨', '달걀', '시금치', '참기름', '멥쌀밥', '김', '소금', '마늘', '햄']"
44,47,"['육수', '후춧가루', '목이버섯', '간장', '식초', '설탕', '생강즙', '청주', '피망', '계란', '대구살', '식용유', '토마토케첩', '소금', '당근', '파인애플', '마늘', '양파']","['조미료류', '당류', '난류', '버섯류', '유지류', '주류', '어패류 및 기타 수산물', '과실류', '채소류', '육류']","['대구', '목이버섯', '달걀', '혼합식물성유', '간장', '식초', '생강', '설탕', '파인애플', '청주', '피망', '토마토 소스', '소금', '당근', '소고기', '마늘', '양파', '후추']"
45,6940636,"['맛술', '팽이버섯적당히', '고추', '파', '간장', '광어서더리', '깻잎', '멸치액젓', '소금', '쑥갓적당히', '마늘', '고춧가루', '후추', '무']","['조미료류', '어패류 및 기타 수산물', '채소류', '버섯류']","['맛술', '고추', '쑥갓', '파', '간장', '팽이버섯', '들깻잎', '넙치', '멸치젓', '소금', '마늘', '고춧가루', '후추', '무']"
46,304,"['육수', '고추', '파', '간장', '식초', '상추', '설탕', '쌀', '레몬', '새우', '소금', '소고기', '마늘', '양파', '후추']","['조미료류', '당류', '과실류', '곡류 및 그 제품', '어패류 및 기타 수산물', '채소류', '육류']","['고추', '파', '간장', '식초', '상추', '설탕', '레몬', '새우', '소금', '소고기', '마늘', '양파', '후추', '멥쌀']"
47,338,"['콩나물', '쇠고기', '밥', '소금', '당근', '오이', '보리']","['조미료류', '채소류', '육류', '곡류 및 그 제품']","['콩나물', '멥쌀밥', '소금', '당근', '소고기', '오이', '보리']"
48,49,"['육수', '돼지고기', '후춧가루', '밀가루', '토마토케찹', '빵가루', '버터', '계란', '식용유', '소금', '당근', '소고기', '마늘', '양파', '월계수잎', '레드와인']","['조미료류', '난류', '유지류', '주류', '곡류 및 그 제품', '채소류', '육류']","['돼지고기', '포도주', '월계수', '달걀', '혼합식물성유', '버터', '밀', '토마토 소스', '소금', '당근', '소고기', '마늘', '양파', '후추']"
49,1615827,"['고추', '설탕', '배', '참기름', '쌀', '우둔살', '소금', '마늘']","['조미료류', '당류', '유지류', '곡류 및 그 제품', '과실류', '채소류', '육류']","['고추', '설탕', '배', '참기름', '소금', '소고기', '마늘', '멥쌀']"
50,1109282,"['고추', '고춧가루', '생강', '액젓', '새우젓', '실파약간', '소금', '부추', '마늘', '오이']","['조미료류', '어패류 및 기타 수산물', '채소류']","['고추', '고춧가루', '파', '생강', '새우젓', '까나리젓', '소금', '부추', '마늘', '오이']"
51,212,"['육수', '밀가루', '후춧가루', '파', '호박', '간장', '고추', '감자', '참기름', '녹차분말', '소금', '마늘', '고춧가루']","['조미료류', '차류', '감자 및 전분류', '유지류', '곡류 및 그 제품', '채소류', '육류']","['고추', '파', '호박', '간장', '감자', '참기름', '녹차', '밀', '소금', '소고기', '마늘', '고춧가루', '후추']"
52,496,"['고추', '후춧가루', '파', '쑥갓', '생강', '식용유', '소금', '메기', '마늘', '고춧가루', '무']","['어패류 및 기타 수산물', '조미료류', '유지류', '채소류']","['고추', '쑥갓', '혼합식물성유', '파', '생강', '소금', '메기', '마늘', '고춧가루', '후추', '무']"
53,6943155,"['설탕', '깨', '깨소', '쑥가루', '꿀또는물엿', '흑미가루', '쌀', '계피가루', '소금', '단호박가루']","['조미료류', '당류', '견과류 및 종실류', '채소류', '곡류 및 그 제품']","['참깨', '호박', '쑥', '설탕', '꿀', '소금', '계피', '멥쌀']"
54,84,"['파', '간장', '참기름', '청주', '당면', '소금', '소고기', '마늘', '후추', '무']","['조미료류', '감자 및 전분류', '유지류', '주류', '채소류', '육류']","['파', '간장', '참기름', '청주', '당면', '소금', '소고기', '마늘', '후추', '무']"
55,351,"['무', '참기름', '식용유', '소금']","['조미료류', '유지류', '채소류']","['무', '참기름', '혼합식물성유', '소금']"
56,83,"['도가니', '파', '간장', '생강', '소금', '소고기', '마늘', '고춧가루', '후추']","['조미료류', '채소류', '육류']","['파', '간장', '생강', '소금', '소고기', '마늘', '고춧가루', '후추']"
57,195,"['맛술', '고추', '파', '간장', '청주', '어묵', '다시물', '소금']","['조미료류', '해조류', '주류', '어패류 및 기타 수산물', '채소류']","['맛술', '고추', '파', '간장', '다시마', '청주', '어묵', '소금']"
58,39692,"['고추', '파', '양파', '간장', '생강', '시래기', '돼지갈비', '사과즙', '배즙', '청주', '다시마 우린 물', '소금', '마늘', '고춧가루', '후추']","['조미료류', '해조류', '주류', '과실류', '채소류', '육류']","['고추', '파', '양파', '간장', '생강', '배즙', '사과', '청주', '다시마', '소금', '돼지고기', '마늘', '고춧가루', '후추', '무시래기']"
59,350,"['고추', '간장', '식초', '설탕', '표고버섯', '오이', '쌀', '오징어', '소금', '당근', '파인애플', '키위', '양파']","['조미료류', '당류', '과실류', '버섯류', '곡류 및 그 제품', '어패류 및 기타 수산물', '채소류']","['고추', '간장', '식초', '설탕', '표고버섯', '오이', '오징어', '소금', '당근', '파인애플', '키위', '양파', '멥쌀']"
60,198,"['호박', '계란흰자', '생크림', '생새우', '통후추', '콘프레이크', '소금', '당근', '죽순']","['조미료류', '난류', '곡류 및 그 제품', '어패류 및 기타 수산물', '우유 및 유제품류', '채소류']","['크림', '달걀', '호박', '죽순', '새우', '소금', '당근', '시리얼', '후추']"
61,82,"['도가니', '파', '사골', '밀국수', '소 잡뼈', '양지머리', '마늘', '후추', '소금']","['조미료류', '채소류', '곡류 및 그 제품', '육류']","['파', '국수', '소금', '소고기', '마늘', '후추']"
62,243,"['미나리', '통깨', '파', '생강', '설탕', '배추', '밤', '배', '갓', '액체육젓', '소금', '마늘', '고춧가루']","['조미료류', '당류', '견과류 및 종실류', '어패류 및 기타 수산물', '과실류', '채소류']","['미나리', '참깨', '파', '생강', '설탕', '배추', '밤', '배', '새우젓', '갓', '소금', '마늘', '고춧가루']"
63,43,"['미나리', '후춧가루', '파', '간장', '콩나물', '설탕', '표고버섯', '참기름', '계란', '식용유', '소금', '당근', '소고기', '마늘', '양파']","['조미료류', '당류', '난류', '버섯류', '유지류', '채소류', '육류']","['미나리', '파', '달걀', '간장', '콩나물', '혼합식물성유', '설탕', '표고버섯', '참기름', '소금', '당근', '소고기', '마늘', '양파', '후추']"
64,73712,"['밀가루', '육수용 무', '시금치', '파', '올리브유', '쌀', '국물용 다시마', '소금', '국물용멸치', '들깨가루']","['조미료류', '해조류', '유지류', '견과류 및 종실류', '어패류 및 기타 수산물', '채소류', '곡류 및 그 제품']","['무', '시금치', '들깨', '파', '올리브유', '다시마', '밀', '소금', '멸치', '멥쌀']"
65,81,"['파', '간장', '참기름', '양', '국수', '소금', '소고기', '마늘', '후추', '무']","['조미료류', '유지류', '곡류 및 그 제품', '채소류', '육류']","['파', '간장', '참기름', '국수', '소금', '소고기', '마늘', '양고기', '후추', '무']"
66,349,"['밀가루', '파마산치즈', '후춧가루', '양송이', '홍합', '오레가노', '버터', '홀토마토', '스파게티', '오징어', '새우', '소금', '올리브오일', '마늘', '양파', '토마토']","['조미료류', '조리가공품류', '버섯류', '유지류', '곡류 및 그 제품', '어패류 및 기타 수산물', '우유 및 유제품류', '채소류']","['치즈', '홍합', '올리브유', '버터', '스파게티', '양송이버섯', '후추', '밀', '새우', '소금', '오징어', '토마토 소스', '오레가노', '마늘', '양파', '토마토']"
67,1656516,"['참기름약간', '간장', '깻잎', '참깨약간', '참기름', '돼지고기', '양파', '고추', '물엿', '다시마국물', '청주', '고춧가루', '파', '설탕', '소금', '마늘', '양배추', '상추', '당근']","['조미료류', '당류', '해조류', '유지류', '주류', '견과류 및 종실류', '채소류', '육류']","['돼지고기', '고추', '참깨', '파', '양파', '간장', '상추', '물엿', '설탕', '참기름', '들깻잎', '다시마', '청주', '소금', '당근', '마늘', '고춧가루', '양배추']"
68,90846,"['양파', '생강', '파프리카', '밥', '소금', '깐밤', '파뿌리', '오이', '무']","['조미료류', '견과류 및 종실류', '채소류', '곡류 및 그 제품']","['파', '양파', '생강', '파프리카', '밤', '멥쌀밥', '소금', '오이', '무']"
69,199,"['대추', '잣', '쌀', '소금']","['조미료류', '과실류', '견과류 및 종실류', '곡류 및 그 제품']","['대추', '멥쌀', '잣', '소금']"
70,200,"['고추', '생강', '간장', '설탕', '소금']","['조미료류', '당류', '채소류']","['고추', '생강', '간장', '설탕', '소금']"
71,6871055,"['파', '파프리카', '소금', '마늘', '양파', '햄']","['조미료류', '채소류', '육류']","['파', '파프리카', '소금', '마늘', '양파', '햄']"
72,202,"['후춧가루', '파', '간장', '참기름', '소금', '소고기', '마늘', '무']","['조미료류', '유지류', '채소류', '육류']","['파', '간장', '참기름', '소금', '소고기', '마늘', '후추', '무']"
73,204,"['고추', '후춧가루', '파', '고사리', '간장', '참기름', '양', '소금', '소고기', '곱창', '마늘', '고춧가루']","['조미료류', '유지류', '채소류', '육류']","['고추', '고사리', '파', '간장', '참기름', '소금', '소고기', '마늘', '고춧가루', '후추', '양고기']"
74,6586098,"['달걀', '우유', '설탕', '버터', '인스턴드라이이스트', '소금', '밀가루강력분', '밀가루박력분']","['조미료류', '당류', '기타', '난류', '유지류', '곡류 및 그 제품', '우유 및 유제품류']","['달걀', '팽창제', '우유', '설탕', '버터', '밀', '소금']"
75,301,"['후춧가루', '파', '목이버섯', '간장', '설탕', '참기름', '팽이버섯', '느타리버섯', '당면', '밥', '소금', '당근', '소고기', '마늘', '양파']","['조미료류', '당류', '감자 및 전분류', '버섯류', '유지류', '곡류 및 그 제품', '채소류', '육류']","['목이버섯', '파', '간장', '설탕', '참기름', '멥쌀밥', '팽이버섯', '느타리버섯', '당면', '소금', '당근', '소고기', '마늘', '양파', '후추']"
76,6016644,"['파', '사골', '소금', '사태', '마늘', '후추']","['조미료류', '채소류', '육류']","['파', '소금', '소고기', '마늘', '후추']"
77,74,"['고추', '후춧가루', '파', '쑥갓', '콩나물', '간장', '설탕', '청주', '명란', '소금', '소고기', '마늘', '고춧가루', '무']","['조미료류', '당류', '주류', '어패류 및 기타 수산물', '채소류', '육류']","['명태젓', '고추', '쑥갓', '파', '콩나물', '간장', '설탕', '청주', '소금', '소고기', '마늘', '고춧가루', '후추', '무']"
78,310,"['고추', '파', '간장', '설탕', '참기름', '가지', '청주', '소금', '소고기', '마늘']","['조미료류', '당류', '유지류', '주류', '채소류', '육류']","['고추', '파', '간장', '설탕', '참기름', '가지', '청주', '소금', '소고기', '마늘']"
79,233,"['콘플레이크', '후춧가루', '닭', '간장', '식초', '양파', '카레가루', '계란', '토마토케첩', '소금', '올리브오일', '마늘', '고춧가루']","['조미료류', '난류', '유지류', '곡류 및 그 제품', '채소류', '육류']","['달걀', '양파', '간장', '식초', '카레', '올리브유', '시리얼', '소금', '토마토 소스', '닭고기', '마늘', '고춧가루', '후추']"
80,3200548,"['고추', '파', '감자', '쌀', '소금', '병어큰것']","['조미료류', '감자 및 전분류', '곡류 및 그 제품', '어패류 및 기타 수산물', '채소류']","['병어', '고추', '파', '감자', '소금', '멥쌀']"
81,6896318,"['통깨', '매실청', '파', '고추', '생강', '새우젓', '올리고당', '무말랭이', '다시마멸치육수', '밥', '소금', '마늘']","['조미료류', '당류', '과실류', '견과류 및 종실류', '어패류 및 기타 수산물', '채소류', '곡류 및 그 제품']","['고추', '참깨', '파', '매실청', '생강', '물엿', '새우젓', '멥쌀밥', '무말랭이', '소금', '마늘', '멸치']"
82,63,"['열무', '밀가루', '풋배추', '고추', '파', '생강', '소금', '마늘']","['조미료류', '채소류', '곡류 및 그 제품']","['열무', '고추', '파', '생강', '배추', '밀', '소금', '마늘']"
83,229,"['후춧가루', '쇠고기', '두부', '파슬리', '소금']","['조미료류', '두류', '육류']","['두부', '파슬리', '소금', '소고기', '후추']"
84,53,"['파', '배추김치', '청국장', '두부', '소금', '소고기', '마늘', '무']","['조미료류', '조리가공품류', '두류', '채소류', '육류']","['김치', '파', '청국장', '두부', '소금', '소고기', '마늘', '무']"
85,633250,"['돼지고기', '짜장면발', '양파', '물엿', '설탕', '감자', '포도씨유적당량', '애호박', '옥수수캔조금', '청주', '후추춘장', '삶은달걀', '소금', '당근', '마늘', '오이']","['조미료류', '당류', '난류', '감자 및 전분류', '주류', '유지류', '곡류 및 그 제품', '채소류', '육류']","['돼지고기', '달걀', '호박', '양파', '물엿', '설탕', '감자', '청주', '국수', '옥수수', '소금', '당근', '포도씨유', '마늘', '오이', '춘장']"
86,62,"['미나리', '파', '생강', '설탕', '배추', '배', '갓', '멸치젓', '소금', '마늘', '고춧가루', '무']","['조미료류', '당류', '과실류', '어패류 및 기타 수산물', '채소류']","['미나리', '파', '생강', '설탕', '배추', '배', '갓', '멸치젓', '소금', '마늘', '고춧가루', '무']"
87,322,"['맛술', '후춧가루', '양파', '애호박', '소금', '칼국수', '마늘', '바지락', '청장']","['조미료류', '어패류 및 기타 수산물', '조리가공품류', '채소류']","['맛술', '양파', '호박', '간장', '소금', '칼국수', '마늘', '바지락', '후추']"
88,6905809,"['쌀', '자색고구마가루', '소금']","['조미료류', '감자 및 전분류', '곡류 및 그 제품']","['멥쌀', '고구마', '소금']"
89,1256007,"['달걀', '박력분', '우유', '설탕', '버터', '굽기전발라줄우유약간', '인스턴트드라이이스트', '소금', '강력분']","['조미료류', '당류', '기타', '난류', '유지류', '곡류 및 그 제품', '우유 및 유제품류']","['달걀', '팽창제', '우유', '설탕', '버터', '밀', '소금']"
90,6909194,"['밀가루', '도미과생선도라데', '후추', '소금']","['조미료류', '어패류 및 기타 수산물', '곡류 및 그 제품']","['돔', '후추', '밀', '소금']"
91,223,"['돼지고기', '고춧가루', '후춧가루', '파', '호박', '간장', '생강', '홍합', '목이버섯', '참기름', '조개살', '오징어', '밥', '소금', '당근', '마늘', '양파']","['조미료류', '버섯류', '유지류', '곡류 및 그 제품', '어패류 및 기타 수산물', '채소류', '육류']","['돼지고기', '고춧가루', '목이버섯', '파', '호박', '간장', '생강', '홍합', '참기름', '멥쌀밥', '조개', '오징어', '소금', '당근', '마늘', '양파', '후추']"
92,54,"['후춧가루', '파', '양파', '배추김치', '바지락', '순두부', '계란', '식용유', '소금', '돼지고기', '마늘', '고춧가루']","['조미료류', '난류', '유지류', '두류', '어패류 및 기타 수산물', '채소류', '육류']","['김치', '달걀', '양파', '혼합식물성유', '파', '바지락', '두부', '소금', '돼지고기', '마늘', '고춧가루', '후추']"
93,671381,"['고추', '파', '콩나물', '두부', '청주', '오징어', '새우', '소금', '당근', '소고기', '마늘', '애호박', '후추', '생강가루']","['조미료류', '주류', '두류', '어패류 및 기타 수산물', '채소류', '육류']","['고추', '파', '호박', '콩나물', '생강', '두부', '청주', '오징어', '새우', '소금', '당근', '소고기', '마늘', '후추']"
94,55,"['동태', '고추', '파', '생강', '두부', '애호박', '소금', '마늘', '고춧가루', '무']","['조미료류', '어패류 및 기타 수산물', '채소류', '두류']","['고추', '파', '호박', '생강', '명태', '두부', '소금', '마늘', '고춧가루', '무']"
95,1392287,"['마요네즈', '피클', '양상추', '빵', '토마토', '허브솔트', '소금', '양파', '후추', '머스타드소스']","['조미료류', '과실류', '채소류', '곡류 및 그 제품']","['마요네즈', '양파', '양상추', '겨자', '빵', '토마토', '소금', '오이', '후추']"
96,6921590,"['떡국떡', '파', '만두', '간장', '사골국물', '김', '계란', '소금', '마늘', '후추']","['조미료류', '난류', '해조류', '조리가공품류', '곡류 및 그 제품', '채소류', '육류']","['만두', '파', '달걀', '간장', '김', '마늘', '소금', '소고기', '멥쌀떡', '후추']"
97,64,"['파', '간장', '생강', '설탕', '오이', '청주', '소금', '부추', '마늘', '고춧가루']","['조미료류', '당류', '주류', '채소류']","['파', '간장', '생강', '설탕', '오이', '청주', '소금', '부추', '마늘', '고춧가루']"
98,57,"['파', '간장', '참기름', '배춧잎', '식용유', '소금', '돼지고기', '마늘', '고춧가루', '흰콩']","['조미료류', '유지류', '두류', '채소류', '육류']","['콩', '파', '혼합식물성유', '간장', '배추', '참기름', '소금', '돼지고기', '마늘', '고춧가루']"
99,317,"['고추', '후춧가루', '파', '간장', '생강', '설탕', '숙주나물', '쌀', '소금', '돼지고기', '굴소스', '마늘']","['조미료류', '당류', '곡류 및 그 제품', '채소류', '육류']","['고추', '파', '간장', '생강', '설탕', '숙주나물', '굴 소스', '소금', '돼지고기', '마늘', '후추', '멥쌀']"
100,58,"['고추', '후춧가루', '파', '콩나물', '참기름', '두부', '계란', '통북어', '소금', '마늘']","['조미료류', '난류', '유지류', '두류', '어패류 및 기타 수산물', '채소류']","['고추', '달걀', '파', '콩나물', '명태', '참기름', '두부', '소금', '마늘', '후추']"
101,3364816,"['김치', '파', '간장', '멸치다시마육수', '두부', '어묵', '된장', '오징어', '소금', '마늘', '무']","['조미료류', '어패류 및 기타 수산물', '채소류', '두류']","['김치', '파', '간장', '두부', '어묵', '된장', '오징어', '소금', '마늘', '멸치', '무']"
